,processor,amount,original_currency,target_currency,fx,transaction_status,transaction_cost,transaction_start_date,transaction_end_date,duration,transaction_revenue,pyr_id,pye_id,ppid,country,payee_satisfaction,payor_satisfaction,overall_satisfaction
177,1,738.75,410,356,1,1,19.75,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,284562703170,284596322882,280301224771,156,1,0,1
178,1,2267.3,986,978,1,0,76.95,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,0,280301355585,288891290433,280267801411,276,0,1,1
179,1,3877.71,978,840,1,1,69.51,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,0,280301355330,280267670082,288874447683,250,0,1,0
180,3,130.19,484,410,1,0,18.76,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,1,280284447042,284579480130,288891224643,156,1,1,1
181,2,1431.09,410,356,1,1,28.02,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,280301224769,280301355330,280267801153,76,1,0,0
182,1,1269.18,484,840,1,1,21.25,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,288874513219,288857670466,288874447426,410,1,1,1
183,3,2697.17,410,156,1,1,17.69,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,1,284579545410,288874447682,288874447170,356,1,1,1
184,1,1923.12,840,978,1,1,48.63,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,284562768194,284579414339,280267670337,410,1,1,1
185,3,2223.57,840,484,1,0,85.31,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,280267670081,284562637634,284579480130,76,0,1,1
186,3,1526.8,156,484,1,1,12.23,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,0,288891224641,288891159362,288891289921,356,1,1,0
187,3,3321.08,986,156,1,1,87.9,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,0,280301355841,288857604419,284579480129,156,0,1,0
188,1,3032.46,840,840,0,0,52.03,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,280301355585,284596191554,288874447171,484,0,0,1
189,1,4798.52,156,156,0,1,50.69,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,280284578625,288891224386,280267735875,276,1,1,1
190,1,3932.76,484,156,1,1,78.27,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,284596192066,288891224897,280267801153,156,0,0,0
191,3,3571.42,840,840,0,0,10.3,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,1,284562637633,288857604418,288874447170,276,1,1,1
192,2,1566.85,156,978,1,1,87.36,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,1,288857735490,288874512963,284596191554,484,0,0,0
193,1,3988.83,978,156,1,1,84.56,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,280301355330,284562637121,280301290051,250,0,1,1
194,1,2357.49,978,840,1,0,19.42,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,288891224387,284562768450,284596322625,156,1,1,1
195,1,4159.14,840,410,1,1,53.04,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,1,280301290307,280301224259,288874447683,250,0,0,0
196,2,306.29,840,356,1,1,41.96,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,1,280267670081,280284578115,284579545922,410,1,1,1
197,2,1776.16,484,978,1,1,2.82,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,280267800897,284579414339,288891224386,156,1,0,0
198,3,2945.9,156,986,1,0,21.71,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,1,284596192065,280284447043,280267735363,484,1,1,1
199,2,4058.76,156,410,1,0,86.72,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,288857604930,284579414339,288857604929,410,0,1,1
200,3,2664.82,484,840,1,1,44.66,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,284579480131,284596191810,284596191554,250,1,1,1
201,1,4698.18,156,840,1,1,28.96,2019-03-06T01:00:00Z,2019-04-10T12:00:00Z,35,1,288874382146,280301224257,280267670337,356,1,1,1
202,3,1524.5,410,986,1,1,36.26,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,280284578113,280267669826,280284578627,250,1,1,1
203,1,1895.24,156,156,0,1,27.19,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,1,288874381891,280284578370,288874447171,356,1,1,1
204,2,3032.13,978,986,1,1,98.23,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,0,280301355841,284562768450,288874382147,76,0,0,0
205,1,2599.21,840,484,1,1,38.1,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,1,288874381891,280301289795,288857735747,840,0,1,0
206,2,261.9,978,410,1,1,98.31,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,0,280301224769,288857669954,288857670466,250,0,0,0
207,3,2803.06,978,484,1,1,43.96,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,0,288857604930,288891289923,288874447170,484,1,0,1
208,1,1055.19,410,484,1,1,41.88,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,1,280284512834,280301224257,288857670466,356,1,1,1
209,2,3618.1,410,978,1,1,77.18,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,1,284579480129,280267735361,280267735363,76,0,0,1
210,1,1643.05,986,978,1,1,73.74,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,0,280301355841,288891159107,284596191554,484,0,0,0
211,1,1811.76,840,840,0,1,98.58,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,284562703170,280267670082,288874447426,276,0,0,0
212,2,1699.87,156,410,1,1,76.59,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,284579414850,284596257091,280301289795,840,0,1,1
213,1,207.27,484,986,1,1,84.53,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,288857604930,280284513090,284596191554,410,0,1,1
214,2,4560.89,840,986,1,0,94.64,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,1,284596257601,280284447042,280301290051,484,0,1,0
215,2,2405.35,156,484,1,0,23.92,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,284596192067,284579414593,284596191554,356,0,1,1
216,2,1922.93,978,156,1,1,20.83,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,280284578626,280284578625,284596322625,840,1,1,1
217,1,3400.81,410,410,0,1,67.99,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,288891224387,284562768450,284596257603,356,1,1,1
218,1,4636.85,978,156,1,1,63.41,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,0,280267800899,280301224259,288874447171,250,0,1,1
219,2,2908.6,410,356,1,1,89.18,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,0,284579545410,288857670211,280284578627,250,0,0,1
220,2,755.32,840,356,1,1,46.88,2019-03-06T01:00:00Z,2019-04-14T12:00:00Z,39,1,288874447681,284596191810,284579480129,484,0,0,0
221,1,2202.56,986,356,1,1,32.0,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,0,284596192065,280301289795,288874447683,276,1,1,1
222,1,863.93,410,356,1,1,50.93,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,284579545665,288874381635,288874447426,156,1,1,1
223,1,2392.43,986,978,1,0,61.21,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,288874382146,284579480130,288874447171,76,0,0,1
224,3,4897.23,356,410,1,1,11.46,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,0,280301355586,280301224515,280284447043,250,1,1,1
225,3,2442.36,484,410,1,1,31.94,2019-03-03T12:00:00Z,2019-04-12T12:00:00Z,40,1,280284447042,288891290433,288891159105,76,1,1,1
226,2,397.26,484,484,0,1,64.02,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,1,280267800897,288857604675,280284512578,250,1,1,1
227,3,641.71,410,986,1,1,63.84,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,288891224641,288891159362,288874447171,250,1,1,1
228,2,661.36,978,410,1,1,1.57,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,288874447426,288891159107,284579545411,356,1,1,0
229,2,4051.08,410,986,1,1,13.96,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,280301290307,280301355330,288857670465,484,1,1,0
230,3,1903.12,978,978,0,1,89.62,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,0,284579479873,288874512707,288874447426,276,0,0,1
231,1,1532.08,978,978,0,1,27.11,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,0,288891224641,284579414338,288891159105,484,1,1,1
232,2,3788.34,840,156,1,0,63.13,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,284596257347,280267801410,284579545411,276,0,1,1
233,2,1815.28,356,840,1,1,27.45,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,1,288891224387,284579545409,288891159105,250,1,0,1
234,2,3149.16,484,986,1,1,93.34,2019-03-06T01:00:00Z,2019-04-11T12:00:00Z,36,1,280301224513,284562702657,280301289795,484,0,1,1
235,3,120.52,356,840,1,1,38.18,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,280301290307,280267670338,280301224771,840,1,1,1
236,3,1463.67,156,356,1,1,17.77,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0,288874381891,284579414339,288874447683,840,1,1,1
237,1,3459.2,410,484,1,1,46.12,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,284562703170,284562768194,288857735745,484,1,1,1
238,2,2360.33,156,356,1,0,55.07,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,284579545667,284562768194,280301224770,156,0,0,1
239,2,2334.35,410,986,1,1,52.14,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,0,288874447171,284596191554,288891289921,76,1,1,1
240,2,1796.15,978,156,1,1,54.25,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,288874512961,280301224259,284596322627,250,1,0,1
241,3,2626.73,484,410,1,1,51.53,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,0,284579414593,288891289921,284579545922,484,1,1,0
242,2,3477.3,978,978,0,1,54.77,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,0,284579545410,288857604419,280301224771,484,1,1,1
243,3,1327.07,484,986,1,1,37.13,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,1,280267670081,284596191554,284596322625,410,1,1,1
244,2,436.79,978,484,1,1,61.75,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,0,288891224387,280267801410,288857670465,250,1,1,1
245,1,1399.77,840,484,1,1,98.07,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,280284578626,288857604418,288857670466,156,0,1,1
246,2,3197.36,410,156,1,1,12.84,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,0,284596257602,284596257602,284562637633,484,1,1,1
247,1,4472.82,986,484,1,1,94.99,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,284596192067,284562637121,288891289921,410,0,1,1
248,2,2764.25,484,978,1,1,36.73,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,280284512834,288857670466,280284512578,356,1,1,1
249,1,667.06,156,978,1,1,38.97,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,40,1,288857669954,288874512707,284596191554,410,0,0,0
250,2,3619.05,840,356,1,1,60.06,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,1,280284578113,280267801410,284562702914,840,1,0,1
251,1,946.13,410,986,1,1,98.89,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,288857604930,284596257091,284596257603,276,0,1,1
252,1,4756.33,986,484,1,1,6.68,2019-03-02T19:00:00Z,2019-04-12T12:00:00Z,41,1,280284578113,288891158849,280301290049,840,1,1,0
253,2,503.66,978,484,1,1,25.32,2019-03-07T15:00:00Z,2019-04-14T12:00:00Z,38,1,288891224641,284562702657,288857670466,410,1,1,0
254,3,1445.24,986,410,1,1,11.91,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,284579480129,284579480130,280267735363,840,1,1,1
255,1,642.71,156,986,1,1,67.99,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,284596257601,284562768194,284596257603,250,0,0,1
256,2,4918.6,840,356,1,1,9.23,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,288857604417,288874447682,280301290049,484,1,1,1
257,1,1701.0,978,986,1,1,6.64,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284596322626,284596322882,288857604674,156,1,1,1
258,3,2687.51,410,840,1,1,99.58,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,280284447299,280267735873,288874447426,410,0,1,1
259,1,706.74,484,978,1,0,86.71,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,0,280301290307,288891159106,284579545411,156,0,0,0
260,3,2647.63,484,356,1,1,81.2,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,1,288874512962,284562637121,284596322627,76,0,1,1
261,2,1417.52,410,484,1,1,93.92,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,288891224641,280284513090,280267735875,484,0,1,1
262,2,2297.56,410,986,1,1,13.2,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,288874512961,280267670083,284579480130,484,1,1,1
263,2,2391.2,978,410,1,1,5.29,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,0,280267670081,284562702659,288857670209,410,1,1,1
264,3,4682.87,978,156,1,1,14.25,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,1,288891224641,288874382145,280267801411,840,1,0,1
265,2,2308.75,484,840,1,1,86.8,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,284579479873,280267670082,284596257603,840,0,1,1
266,2,3999.4,484,410,1,1,13.0,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,1,280284447298,284562768450,288891224386,840,1,1,1
267,1,1756.47,356,840,1,1,24.01,2019-03-03T00:00:00Z,2019-04-13T12:00:00Z,41,1,288891224641,284562768450,280267669825,410,1,1,0
268,2,246.53,840,484,1,1,7.3,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,288857735490,280267801153,284562702914,356,1,0,1
269,1,1819.12,484,986,1,1,36.93,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,0,284596257602,288891290433,280301224770,840,1,1,0
270,2,899.94,410,156,1,1,39.24,2019-03-06T01:00:00Z,2019-04-11T12:00:00Z,36,0,288857669954,280301289795,284596191554,484,1,1,0
271,2,4277.69,840,410,1,1,67.07,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,288891159363,288874512963,280267801153,276,1,1,0
272,1,3147.1,410,840,1,0,33.62,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,0,284579480129,280267670082,280301224771,356,0,1,1
273,3,123.5,156,986,1,0,68.82,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,0,280267670081,284579480130,280301224770,356,0,1,1
274,1,3548.93,840,156,1,1,30.03,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,284579414593,288891158850,284579480129,250,1,0,1
275,1,355.12,156,410,1,1,48.74,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,284562768707,288874381635,280284578627,276,1,1,1
276,2,1485.09,356,156,1,1,14.82,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284579545665,288891289921,280301289795,484,1,0,1
277,3,4361.34,410,410,0,0,34.49,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,1,284562768706,280284578625,280301290049,410,0,0,0
278,1,2159.56,356,986,1,1,21.13,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,0,280301224769,288857604675,284562637379,840,1,1,0
279,2,137.44,410,410,0,1,47.98,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,1,288891290178,280267670338,288857670466,156,1,1,1
280,2,1230.72,156,410,1,1,64.53,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,0,288891224641,288891224641,288857670466,840,1,1,1
281,1,1539.91,156,986,1,1,81.98,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,1,284562703170,288857669953,288891224897,356,0,1,0
282,3,694.02,356,156,1,1,40.46,2019-03-06T01:00:00Z,2019-04-11T12:00:00Z,36,1,280301355585,288857670466,288874447426,276,1,1,1
283,3,4717.94,978,156,1,1,57.11,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,288891224897,284596191554,280284447298,250,1,1,1
284,2,1441.83,840,840,0,1,58.78,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,288874381891,284596323137,280301224770,156,1,1,0
285,1,4318.06,840,484,1,0,81.0,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,1,280284578625,288891224386,284596322625,250,0,0,0
286,2,1922.43,410,978,1,1,58.18,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,40,1,284579480131,288891224897,288874447426,76,0,0,1
287,3,3254.3,840,484,1,0,87.49,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,280267670081,288891159106,288857735747,76,0,1,1
288,2,3334.62,840,410,1,1,14.73,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,1,284596192067,284596323137,280301290051,76,1,1,1
289,1,4082.24,978,978,0,0,50.12,2019-03-03T00:00:00Z,2019-04-12T12:00:00Z,40,1,284562637378,280284578370,288891224897,410,0,0,1
290,3,3764.89,840,410,1,1,23.35,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,284562637633,280267800899,284579480129,840,1,0,1
291,3,890.11,156,410,1,0,15.85,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,1,280284447299,280301355841,288874382147,410,0,1,1
292,2,4123.72,986,484,1,0,91.22,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,0,280301224259,288891159106,288874447426,840,0,1,1
293,1,1873.92,484,156,1,0,50.53,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,0,284596192065,280284513090,284562637379,484,0,0,0
294,1,1638.26,356,156,1,1,4.42,2019-03-02T19:00:00Z,2019-04-13T12:00:00Z,42,1,280301290307,288857670466,284596191554,276,1,1,1
295,3,1001.37,978,484,1,1,45.73,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,288891224641,280301224257,288891289921,410,1,1,1
296,3,4758.42,978,986,1,1,50.68,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,0,288891290178,280267669826,288874447683,276,1,1,1
297,2,2804.13,840,410,1,1,41.35,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,284579479873,284562702657,280267800899,276,1,1,1
298,3,3058.87,840,978,1,1,67.21,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,284562768195,280267800899,280301290049,356,0,0,1
299,2,494.19,156,840,1,1,57.41,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,284562768707,280284513090,280284447297,840,1,1,1
300,3,2673.16,356,484,1,0,97.15,2019-03-06T01:00:00Z,2019-04-12T12:00:00Z,37,0,280284447041,288891158850,280267670337,484,0,1,1
301,2,670.21,484,410,1,1,90.78,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,0,288857604419,288891158849,288874447683,840,0,0,0
302,1,2697.12,410,986,1,0,75.81,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,284579480131,284579480130,284596191554,484,0,0,0
303,1,4140.0,978,986,1,1,73.75,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,288874447681,280301289795,284579480130,250,0,1,1
304,1,1134.7,156,484,1,1,76.01,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,280267670081,280284513090,284579480130,276,0,1,1
305,1,2226.28,410,484,1,1,89.26,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,288857604419,288891289923,284596322625,76,0,1,1
306,3,2219.45,156,978,1,1,11.92,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,1,284596257602,280267669826,280301224770,76,1,1,1
307,3,3512.12,986,156,1,0,58.69,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,280284447042,280284447042,288874382147,484,0,0,1
308,2,576.75,356,978,1,1,89.66,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,280301355585,280267801410,280301355843,356,0,0,1
309,1,3745.26,356,840,1,1,3.56,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,1,288874512961,284562637635,284596322627,250,1,1,1
310,1,4689.99,356,978,1,1,38.1,2019-03-03T00:00:00Z,2019-04-13T12:00:00Z,41,0,288857604931,280284578370,288874447170,410,0,0,0
311,2,1150.41,484,356,1,1,2.62,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,280284447298,280267670338,288891224897,276,1,1,1
312,2,2698.56,840,978,1,1,49.51,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,35,1,288874447169,288874447170,288891224386,840,0,0,1
313,3,3732.08,986,840,1,0,20.84,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,1,284596322626,280301224257,280284512578,156,1,1,1
314,1,134.29,156,986,1,1,60.89,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,35,1,288874447171,280301355330,284579545411,76,0,1,1
315,3,1243.3,978,156,1,1,81.86,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,0,288891224641,280284512835,280301290051,250,0,1,0
316,2,4116.14,840,156,1,1,23.15,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,40,0,284562703170,280301289794,284579480130,156,1,1,1
317,3,2967.48,410,840,1,1,72.32,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,1,280284578114,284596191810,280267669825,356,0,1,1
318,1,1324.97,156,356,1,1,81.86,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,0,288874381891,284579414850,280267801411,156,0,0,1
319,1,1732.77,156,986,1,0,16.82,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,1,284562768706,280267801410,288874447171,840,0,1,1
320,1,4356.4,986,356,1,1,66.45,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,35,1,280301290307,284596322882,280301355842,250,0,1,1
321,1,2273.44,356,156,1,1,15.19,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,0,284596257602,284579414850,284579545411,76,1,1,1
322,3,733.64,484,986,1,1,73.85,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,280301355841,280267801153,280301290051,250,0,0,0
323,3,4664.54,978,410,1,0,34.23,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,0,288891224641,288891289923,288857735745,410,0,1,1
324,2,1257.9,978,986,1,1,53.34,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,284579414593,284596322882,288874447683,840,1,1,1
325,2,4126.45,410,156,1,1,91.46,2019-03-07T15:00:00Z,2019-04-12T12:00:00Z,36,1,280301355841,284579545409,280267669825,156,0,1,0
326,3,1758.9,978,410,1,1,20.93,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,284579479873,288857669953,288874447426,840,1,1,0
327,2,4766.91,986,840,1,1,98.34,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,288874447681,280267735873,280301290051,276,0,0,1
328,3,4040.21,156,840,1,0,31.62,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,284579545665,288857670211,288857670209,156,0,1,1
329,2,2490.93,840,978,1,1,3.36,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,280301355841,280284513089,280267801411,356,1,1,1
330,3,4447.91,356,156,1,0,57.79,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,1,280267801153,280267735873,280284447043,410,0,0,0
331,1,4115.3,484,156,1,1,13.66,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,280301355841,280284578370,288874382147,156,1,1,1
332,3,3849.4,978,356,1,0,96.88,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,1,284562703171,284579479873,280267669825,76,0,0,0
333,2,2235.19,840,978,1,1,87.86,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,0,284562637633,284562637121,288891159105,276,0,0,0
334,2,1594.83,484,356,1,1,41.78,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,280284447041,280267801410,284596322627,276,1,1,1
335,2,2716.23,156,840,1,0,6.68,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,280284513089,284562768450,280284578627,484,1,0,1
336,2,4803.67,978,156,1,1,64.73,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,0,280267801154,280267801410,284579545411,156,1,0,1
337,1,3661.81,484,356,1,1,44.7,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,1,280301355841,288874512706,280284512578,484,1,0,1
338,2,3933.5,484,484,0,1,86.2,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,0,284579545921,288857670466,284562702914,276,0,1,0
339,1,973.53,986,978,1,1,77.2,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,1,280301355586,288857669954,280284578625,156,0,1,1
340,2,287.71,156,840,1,0,74.19,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284596322626,280284578370,288891159105,356,0,1,1
341,1,565.16,986,978,1,1,32.58,2019-03-06T01:00:00Z,2019-04-11T12:00:00Z,36,1,284596192066,284596191554,288891159105,156,1,1,1
342,3,1854.07,356,986,1,1,34.19,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,284562637633,284596191554,288857670466,840,1,1,1
343,1,2308.54,156,986,1,1,40.2,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,0,284596257602,280267801153,288891289921,156,1,1,1
344,3,1061.42,410,484,1,1,42.0,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,0,288857604931,284562768195,280284512578,840,0,1,0
345,2,1579.95,356,356,0,1,44.84,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,0,284579545921,288891159362,280301224771,840,1,1,1
346,1,4175.13,978,484,1,1,71.31,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,280284578625,280267669826,280301224771,276,1,1,1
347,3,1507.07,840,410,1,1,69.24,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,1,284562703171,280301224771,284579545411,840,1,1,1
348,2,2125.15,840,410,1,1,53.37,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,288857669955,280267670083,288857735745,410,1,0,1
349,1,3457.69,410,356,1,1,6.05,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,0,284579414850,284579414850,288857670466,410,1,1,1
350,1,1006.22,356,978,1,0,84.1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,280301224769,284562768450,288874447683,156,0,1,1
351,2,723.35,484,840,1,1,79.86,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,0,284579545665,284596191554,284596322625,840,0,1,0
352,2,3836.18,356,156,1,0,76.36,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,288891224897,288874381635,280267735875,156,0,0,1
353,2,486.27,840,484,1,1,10.05,2019-03-02T19:00:00Z,2019-04-12T12:00:00Z,41,1,280301355330,284579414593,284596322625,76,1,1,0
